game_id,timestamp,type,player,model_name,role,prompt,turn,move,from,to,outcome,captured,board_after,meta_json
20251113_203801,2025-11-13T20:49:28,move,1,mistral:7b,,,1283,[I6 J6],,,,,,
20251113_203801,2025-11-13T20:49:28,move,0,llama3.1:8b,,,1284,[A5 B5],,,,,,
20251113_203801,2025-11-13T20:49:29,move,1,mistral:7b,,,1285,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:49:29,move,0,llama3.1:8b,,,1286,[B5 A5],,,,,,
20251113_203801,2025-11-13T20:49:30,move,1,mistral:7b,,,1287,[H7 I7],,,,,,
20251113_203801,2025-11-13T20:49:30,move,0,llama3.1:8b,,,1288,[C6 C7],,,,,,
20251113_203801,2025-11-13T20:49:31,move,1,mistral:7b,,,1289,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:49:32,move,0,llama3.1:8b,,,1290,[D4 A4],,,,,,
20251113_203801,2025-11-13T20:49:32,move,1,mistral:7b,,,1291,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:49:33,move,0,llama3.1:8b,,,1292,[A4 D4],,,,,,
20251113_203801,2025-11-13T20:49:33,move,1,mistral:7b,,,1293,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:49:34,move,0,llama3.1:8b,,,1294,[A5 A4],,,,,,
20251113_203801,2025-11-13T20:49:34,move,1,mistral:7b,,,1295,[J6 I6],,,,,,
20251113_203801,2025-11-13T20:49:35,move,0,llama3.1:8b,,,1296,[D4 B4],,,,,,
20251113_203801,2025-11-13T20:49:36,move,1,mistral:7b,,,1297,[J4 I4],,,,,,
20251113_203801,2025-11-13T20:49:37,move,0,llama3.1:8b,,,1298,[B6 C6],,,,,,
20251113_203801,2025-11-13T20:49:37,move,1,mistral:7b,,,1299,[I4 H4],,,,,,
20251113_203801,2025-11-13T20:49:38,move,0,llama3.1:8b,,,1300,[A9 A8],,,,,,
20251113_203801,2025-11-13T20:49:38,move,1,mistral:7b,,,1301,[H4 G4],,,,,,
20251113_203801,2025-11-13T20:49:38,move,0,llama3.1:8b,,,1302,[A8 A7],,,,,,
20251113_203801,2025-11-13T20:49:39,move,1,mistral:7b,,,1303,[G4 F4],,,,,,
20251113_203801,2025-11-13T20:49:39,move,0,llama3.1:8b,,,1304,[A7 A8],,,,,,
20251113_203801,2025-11-13T20:49:40,move,1,mistral:7b,,,1305,[I6 H6],,,,,,
20251113_203801,2025-11-13T20:49:40,move,0,llama3.1:8b,,,1306,[A8 A9],,,,,,
20251113_203801,2025-11-13T20:49:41,move,1,mistral:7b,,,1307,[H6 I6],,,,,,
20251113_203801,2025-11-13T20:49:41,move,0,llama3.1:8b,,,1308,[A4 A5],,,,,,
20251113_203801,2025-11-13T20:49:42,move,1,mistral:7b,,,1309,[I7 J7],,,,,,
20251113_203801,2025-11-13T20:49:42,move,0,llama3.1:8b,,,1310,[A5 A4],,,,,,
20251113_203801,2025-11-13T20:49:43,move,1,mistral:7b,,,1311,[J7 I7],,,,,,
20251113_203801,2025-11-13T20:49:43,move,0,llama3.1:8b,,,1312,[A9 B9],,,,,,
20251113_203801,2025-11-13T20:49:44,move,1,mistral:7b,,,1313,[I6 H6],,,,,,
20251113_203801,2025-11-13T20:49:44,move,0,llama3.1:8b,,,1314,[C7 C8],,,,,,
20251113_203801,2025-11-13T20:49:44,move,1,mistral:7b,,,1315,[H6 I6],,,,,,
20251113_203801,2025-11-13T20:49:45,move,0,llama3.1:8b,,,1316,[B9 C9],,,,,,
20251113_203801,2025-11-13T20:49:45,move,1,mistral:7b,,,1317,[I6 I5],,,,,,
20251113_203801,2025-11-13T20:49:46,move,0,llama3.1:8b,,,1318,[B4 D4],,,,,,
20251113_203801,2025-11-13T20:49:47,move,1,mistral:7b,,,1319,[I5 H5],,,,,,
20251113_203801,2025-11-13T20:49:47,move,0,llama3.1:8b,,,1320,[D4 C4],,,,,,
20251113_203801,2025-11-13T20:49:48,move,1,mistral:7b,,,1321,[H5 I5],,,,,,
20251113_203801,2025-11-13T20:49:48,move,0,llama3.1:8b,,,1322,[C4 D4],,,,,,
20251113_203801,2025-11-13T20:49:49,move,1,mistral:7b,,,1323,[I7 H7],,,,,,
20251113_203801,2025-11-13T20:49:49,move,0,llama3.1:8b,,,1324,[A4 A5],,,,,,
20251113_203801,2025-11-13T20:49:50,move,1,mistral:7b,,,1325,[H7 I7],,,,,,
20251113_203801,2025-11-13T20:49:51,move,0,llama3.1:8b,,,1326,[A5 A6],,,,,,
20251113_203801,2025-11-13T20:49:51,move,1,mistral:7b,,,1327,[I5 H5],,,,,,
20251113_203801,2025-11-13T20:49:52,move,0,llama3.1:8b,,,1328,[A6 A7],,,,,,
20251113_203801,2025-11-13T20:49:52,move,1,mistral:7b,,,1329,[H5 I5],,,,,,
20251113_203801,2025-11-13T20:49:53,move,0,llama3.1:8b,,,1330,[A7 B7],,,,,,
20251113_203801,2025-11-13T20:49:53,move,1,mistral:7b,,,1331,[I7 J7],,,,,,
20251113_203801,2025-11-13T20:49:53,move,0,llama3.1:8b,,,1332,[B7 C7],,,,,,
20251113_203801,2025-11-13T20:49:54,move,1,mistral:7b,,,1333,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:49:55,move,0,llama3.1:8b,,,1334,[C7 B7],,,,,,
20251113_203801,2025-11-13T20:49:55,move,1,mistral:7b,,,1335,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:49:56,move,0,llama3.1:8b,,,1336,[B7 C7],,,,,,
20251113_203801,2025-11-13T20:49:56,move,1,mistral:7b,,,1337,[I5 I4],,,,,,
20251113_203801,2025-11-13T20:49:57,move,0,llama3.1:8b,,,1338,[C1 D1],,,,,,
20251113_203801,2025-11-13T20:49:57,move,1,mistral:7b,,,1339,[I4 H4],,,,,,
20251113_203801,2025-11-13T20:49:58,move,0,llama3.1:8b,,,1340,[D8 E8],,,,,,
20251113_203801,2025-11-13T20:49:58,move,1,mistral:7b,,,1341,[H4 G4],,,,,,
20251113_203801,2025-11-13T20:49:59,move,0,llama3.1:8b,,,1342,[C7 B7],,,,,,
20251113_203801,2025-11-13T20:49:59,move,1,mistral:7b,,,1343,[G4 F4],,,,,,
20251113_203801,2025-11-13T20:50:00,move,0,llama3.1:8b,,,1344,[B7 A7],,,,,,
20251113_203801,2025-11-13T20:50:00,move,1,mistral:7b,,,1345,[F4 E4],,,,,,
20251113_203801,2025-11-13T20:50:01,move,0,llama3.1:8b,,,1346,[A7 A8],,,,,,
20251113_203801,2025-11-13T20:50:02,move,1,mistral:7b,,,1347,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:50:02,move,0,llama3.1:8b,,,1348,[A8 B8],,,,,,
20251113_203801,2025-11-13T20:50:03,move,1,mistral:7b,,,1349,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:50:03,move,0,llama3.1:8b,,,1350,[C6 B6],,,,,,
20251113_203801,2025-11-13T20:50:04,move,1,mistral:7b,,,1351,[J7 I7],,,,,,
20251113_203801,2025-11-13T20:50:04,move,0,llama3.1:8b,,,1352,[B8 A8],,,,,,
20251113_203801,2025-11-13T20:50:05,move,1,mistral:7b,,,1353,[I7 J7],,,,,,
20251113_203801,2025-11-13T20:50:05,move,0,llama3.1:8b,,,1354,[E1 F1],,,,,,
20251113_203801,2025-11-13T20:50:05,move,1,mistral:7b,,,1355,[J7 I7],,,,,,
20251113_203801,2025-11-13T20:50:06,move,0,llama3.1:8b,,,1356,[C8 D8],,,,,,
20251113_203801,2025-11-13T20:50:06,move,1,mistral:7b,,,1357,[I7 H7],,,,,,
20251113_203801,2025-11-13T20:50:06,move,0,llama3.1:8b,,,1358,[D8 C8],,,,,,
20251113_203801,2025-11-13T20:50:07,move,1,mistral:7b,,,1359,[H7 I7],,,,,,
20251113_203801,2025-11-13T20:50:07,move,0,llama3.1:8b,,,1360,[C8 D8],,,,,,
20251113_203801,2025-11-13T20:50:07,move,1,mistral:7b,,,1361,[I7 J7],,,,,,
20251113_203801,2025-11-13T20:50:08,move,0,llama3.1:8b,,,1362,[D9 E9],,,,,,
20251113_203801,2025-11-13T20:50:09,move,1,mistral:7b,,,1363,[J7 J6],,,,,,
20251113_203801,2025-11-13T20:50:09,move,0,llama3.1:8b,,,1364,[A8 A9],,,,,,
20251113_203801,2025-11-13T20:50:10,move,1,mistral:7b,,,1365,[J6 I6],,,,,,
20251113_203801,2025-11-13T20:50:10,move,0,llama3.1:8b,,,1366,[A9 B9],,,,,,
20251113_203801,2025-11-13T20:50:10,move,1,mistral:7b,,,1367,[I6 H6],,,,,,
20251113_203801,2025-11-13T20:50:11,move,0,llama3.1:8b,,,1368,[B9 A9],,,,,,
20251113_203801,2025-11-13T20:50:11,move,1,mistral:7b,,,1369,[H6 I6],,,,,,
20251113_203801,2025-11-13T20:50:12,move,0,llama3.1:8b,,,1370,[A9 B9],,,,,,
20251113_203801,2025-11-13T20:50:13,move,1,mistral:7b,,,1371,[I6 J6],,,,,,
20251113_203801,2025-11-13T20:50:13,move,0,llama3.1:8b,,,1372,[B9 A9],,,,,,
20251113_203801,2025-11-13T20:50:14,move,1,mistral:7b,,,1373,[J6 I6],,,,,,
20251113_203801,2025-11-13T20:50:14,move,0,llama3.1:8b,,,1374,[D4 C4],,,,,,
20251113_203801,2025-11-13T20:50:15,move,1,mistral:7b,,,1375,[I6 I7],,,,,,
20251113_203801,2025-11-13T20:50:15,move,0,llama3.1:8b,,,1376,[C9 D9],,,,,,
20251113_203801,2025-11-13T20:50:15,move,1,mistral:7b,,,1377,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:50:16,move,0,llama3.1:8b,,,1378,[E4 D4],,,,,,
20251113_203801,2025-11-13T20:50:16,move,1,mistral:7b,,,1379,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:50:16,move,0,llama3.1:8b,,,1380,[D4 E4],,,,,,
20251113_203801,2025-11-13T20:50:17,move,1,mistral:7b,,,1381,[I7 H7],,,,,,
20251113_203801,2025-11-13T20:50:17,move,0,llama3.1:8b,,,1382,[C4 D4],,,,,,
20251113_203801,2025-11-13T20:50:17,move,1,mistral:7b,,,1383,[H7 G7],,,,,,
20251113_203801,2025-11-13T20:50:18,move,0,llama3.1:8b,,,1384,[A9 B9],,,,,,
20251113_203801,2025-11-13T20:50:19,move,1,mistral:7b,,,1385,[G7 H7],,,,,,
20251113_203801,2025-11-13T20:50:19,move,0,llama3.1:8b,,,1386,[B9 C9],,,,,,
20251113_203801,2025-11-13T20:50:19,move,1,mistral:7b,,,1387,[H7 I7],,,,,,
20251113_203801,2025-11-13T20:50:20,move,0,llama3.1:8b,,,1388,[B6 C6],,,,,,
20251113_203801,2025-11-13T20:50:20,move,1,mistral:7b,,,1389,[I7 J7],,,,,,
20251113_203801,2025-11-13T20:50:20,move,0,llama3.1:8b,,,1390,[D4 C4],,,,,,
20251113_203801,2025-11-13T20:50:21,move,1,mistral:7b,,,1391,[J7 J6],,,,,,
20251113_203801,2025-11-13T20:50:21,move,0,llama3.1:8b,,,1392,[C4 D4],,,,,,
20251113_203801,2025-11-13T20:50:22,move,1,mistral:7b,,,1393,[J6 J5],,,,,,
20251113_203801,2025-11-13T20:50:22,move,0,llama3.1:8b,,,1394,[C9 C8],,,,,,
20251113_203801,2025-11-13T20:50:23,move,1,mistral:7b,,,1395,[J5 I5],,,,,,
20251113_203801,2025-11-13T20:50:23,move,0,llama3.1:8b,,,1396,[D4 C4],,,,,,
20251113_203801,2025-11-13T20:50:24,move,1,mistral:7b,,,1397,[I5 J5],,,,,,
20251113_203801,2025-11-13T20:50:24,move,0,llama3.1:8b,,,1398,[C8 C7],,,,,,
20251113_203801,2025-11-13T20:50:25,move,1,mistral:7b,,,1399,[J5 J4],,,,,,
20251113_203801,2025-11-13T20:50:25,move,0,llama3.1:8b,,,1400,[C7 C8],,,,,,
20251113_203801,2025-11-13T20:50:26,move,1,mistral:7b,,,1401,[J4 I4],,,,,,
20251113_203801,2025-11-13T20:50:26,move,0,llama3.1:8b,,,1402,[C8 C7],,,,,,
20251113_203801,2025-11-13T20:50:27,move,1,mistral:7b,,,1403,[I4 H4],,,,,,
20251113_203801,2025-11-13T20:50:27,move,0,llama3.1:8b,,,1404,[D5 D4],,,,,,
20251113_203801,2025-11-13T20:50:27,move,1,mistral:7b,,,1405,[H4 G4],,,,,,
20251113_203801,2025-11-13T20:50:28,move,0,llama3.1:8b,,,1406,[C7 C8],,,,,,
20251113_203801,2025-11-13T20:50:28,move,1,mistral:7b,,,1407,[G4 F4],,,,,,
20251113_203801,2025-11-13T20:50:29,move,0,llama3.1:8b,,,1408,[C6 C7],,,,,,
20251113_203801,2025-11-13T20:50:29,move,1,mistral:7b,,,1409,[F4 E4],,,,,,
20251113_203801,2025-11-13T20:50:30,move,0,llama3.1:8b,,,1410,[C7 C6],,,,,,
20251113_203801,2025-11-13T20:50:30,move,1,mistral:7b,,,1411,[J8 J7],,,,,,
20251113_203801,2025-11-13T20:50:31,move,0,llama3.1:8b,,,1412,[C4 A4],,,,,,
20251113_203801,2025-11-13T20:50:31,move,1,mistral:7b,,,1413,[J7 J8],,,,,,
20251113_203801,2025-11-13T20:50:32,move,0,llama3.1:8b,,,1414,[A4 C4],,,,,,
20251113_203801,2025-11-13T20:50:33,move,1,mistral:7b,,,1415,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:50:33,move,0,llama3.1:8b,,,1416,[C6 C7],,,,,,
20251113_203801,2025-11-13T20:50:33,move,1,mistral:7b,,,1417,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:50:34,move,0,llama3.1:8b,,,1418,[C4 B4],,,,,,
20251113_203801,2025-11-13T20:50:35,move,1,mistral:7b,,,1419,[J8 J7],,,,,,
20251113_203801,2025-11-13T20:50:36,move,0,llama3.1:8b,,,1420,[B4 B5],,,,,,
20251113_203801,2025-11-13T20:50:36,move,1,mistral:7b,,,1421,[J7 J6],,,,,,
20251113_203801,2025-11-13T20:50:37,move,0,llama3.1:8b,,,1422,[D4 C4],,,,,,
20251113_203801,2025-11-13T20:50:37,move,1,mistral:7b,,,1423,[J6 I6],,,,,,
20251113_203801,2025-11-13T20:50:37,move,0,llama3.1:8b,,,1424,[B5 A5],,,,,,
20251113_203801,2025-11-13T20:50:38,move,1,mistral:7b,,,1425,[I6 J6],,,,,,
20251113_203801,2025-11-13T20:50:38,move,0,llama3.1:8b,,,1426,[C4 D4],,,,,,
20251113_203801,2025-11-13T20:50:38,move,1,mistral:7b,,,1427,[J6 J5],,,,,,
20251113_203801,2025-11-13T20:50:40,move,0,llama3.1:8b,,,1428,[E8 F8],,,,,,
20251113_203801,2025-11-13T20:50:40,move,1,mistral:7b,,,1429,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:50:41,move,0,llama3.1:8b,,,1430,[A5 A4],,,,,,
20251113_203801,2025-11-13T20:50:41,move,1,mistral:7b,,,1431,[J5 I5],,,,,,
20251113_203801,2025-11-13T20:50:42,move,0,llama3.1:8b,,,1432,[A4 C4],,,,,,
20251113_203801,2025-11-13T20:50:42,move,1,mistral:7b,,,1433,[I5 J5],,,,,,
20251113_203801,2025-11-13T20:50:43,move,0,llama3.1:8b,,,1434,[D8 E8],,,,,,
20251113_203801,2025-11-13T20:50:43,move,1,mistral:7b,,,1435,[J5 J4],,,,,,
20251113_203801,2025-11-13T20:50:44,move,0,llama3.1:8b,,,1436,[C7 B7],,,,,,
20251113_203801,2025-11-13T20:50:44,move,1,mistral:7b,,,1437,[J4 I4],,,,,,
20251113_203801,2025-11-13T20:50:45,move,0,llama3.1:8b,,,1438,[B7 A7],,,,,,
20251113_203801,2025-11-13T20:50:45,move,1,mistral:7b,,,1439,[I4 H4],,,,,,
20251113_203801,2025-11-13T20:50:46,move,0,llama3.1:8b,,,1440,[A7 A6],,,,,,
20251113_203801,2025-11-13T20:50:46,move,1,mistral:7b,,,1441,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:50:46,move,0,llama3.1:8b,,,1442,[C4 A4],,,,,,
20251113_203801,2025-11-13T20:50:47,move,1,mistral:7b,,,1443,[H4 I4],,,,,,
20251113_203801,2025-11-13T20:50:47,move,0,llama3.1:8b,,,1444,[A4 A5],,,,,,
20251113_203801,2025-11-13T20:50:48,move,1,mistral:7b,,,1445,[I4 J4],,,,,,
20251113_203801,2025-11-13T20:50:48,move,0,llama3.1:8b,,,1446,[A5 A3],,,,,,
20251113_203801,2025-11-13T20:50:48,move,1,mistral:7b,,,1447,[J4 J5],,,,,,
20251113_203801,2025-11-13T20:50:49,move,0,llama3.1:8b,,,1448,[A3 A4],,,,,,
20251113_203801,2025-11-13T20:50:49,move,1,mistral:7b,,,1449,[J5 J6],,,,,,
20251113_203801,2025-11-13T20:50:50,move,0,llama3.1:8b,,,1450,[A4 C4],,,,,,
20251113_203801,2025-11-13T20:50:50,move,1,mistral:7b,,,1451,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:50:51,move,0,llama3.1:8b,,,1452,[A6 A7],,,,,,
20251113_203801,2025-11-13T20:50:51,move,1,mistral:7b,,,1453,[J6 I6],,,,,,
20251113_203801,2025-11-13T20:50:52,move,0,llama3.1:8b,,,1454,[C4 A4],,,,,,
20251113_203801,2025-11-13T20:50:52,move,1,mistral:7b,,,1455,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:50:53,move,0,llama3.1:8b,,,1456,[A7 A8],,,,,,
20251113_203801,2025-11-13T20:50:53,move,1,mistral:7b,,,1457,[I6 H6],,,,,,
20251113_203801,2025-11-13T20:50:53,move,0,llama3.1:8b,,,1458,[A4 C4],,,,,,
20251113_203801,2025-11-13T20:50:54,move,1,mistral:7b,,,1459,[H6 G6],,,,,,
20251113_203801,2025-11-13T20:50:54,move,0,llama3.1:8b,,,1460,[A8 B8],,,,,,
20251113_203801,2025-11-13T20:50:54,move,1,mistral:7b,,,1461,[G6 H6],,,,,,
20251113_203801,2025-11-13T20:50:55,move,0,llama3.1:8b,,,1462,[C4 A4],,,,,,
20251113_203801,2025-11-13T20:50:55,move,1,mistral:7b,,,1463,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:50:56,move,0,llama3.1:8b,,,1464,[A4 C4],,,,,,
20251113_203801,2025-11-13T20:50:56,move,1,mistral:7b,,,1465,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:50:57,move,0,llama3.1:8b,,,1466,[C8 D8],,,,,,
20251113_203801,2025-11-13T20:50:57,move,1,mistral:7b,,,1467,[H6 I6],,,,,,
20251113_203801,2025-11-13T20:50:58,move,0,llama3.1:8b,,,1468,[B8 A8],,,,,,
20251113_203801,2025-11-13T20:50:58,move,1,mistral:7b,,,1469,[I6 J6],,,,,,
20251113_203801,2025-11-13T20:50:58,move,0,llama3.1:8b,,,1470,[C4 A4],,,,,,
20251113_203801,2025-11-13T20:50:59,move,1,mistral:7b,,,1471,[J6 J7],,,,,,
20251113_203801,2025-11-13T20:50:59,move,0,llama3.1:8b,,,1472,[A4 C4],,,,,,
20251113_203801,2025-11-13T20:51:00,move,1,mistral:7b,,,1473,[J7 I7],,,,,,
20251113_203801,2025-11-13T20:51:00,move,0,llama3.1:8b,,,1474,[D8 C8],,,,,,
20251113_203801,2025-11-13T20:51:00,move,1,mistral:7b,,,1475,[I7 H7],,,,,,
20251113_203801,2025-11-13T20:51:01,move,0,llama3.1:8b,,,1476,[C8 D8],,,,,,
20251113_203801,2025-11-13T20:51:02,move,1,mistral:7b,,,1477,[H7 G7],,,,,,
20251113_203801,2025-11-13T20:51:02,move,0,llama3.1:8b,,,1478,[D9 C9],,,,,,
20251113_203801,2025-11-13T20:51:03,move,1,mistral:7b,,,1479,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:51:04,move,0,llama3.1:8b,,,1480,[C4 A4],,,,,,
20251113_203801,2025-11-13T20:51:04,move,1,mistral:7b,,,1481,[G7 H7],,,,,,
20251113_203801,2025-11-13T20:51:05,move,0,llama3.1:8b,,,1482,[D8 C8],,,,,,
20251113_203801,2025-11-13T20:51:05,move,1,mistral:7b,,,1483,[H7 I7],,,,,,
20251113_203801,2025-11-13T20:51:06,move,0,llama3.1:8b,,,1484,[A4 A5],,,,,,
20251113_203801,2025-11-13T20:51:07,move,1,mistral:7b,,,1485,[I7 J7],,,,,,
20251113_203801,2025-11-13T20:51:07,move,0,llama3.1:8b,,,1486,[A5 A6],,,,,,
20251113_203801,2025-11-13T20:51:08,move,1,mistral:7b,,,1487,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:51:08,move,0,llama3.1:8b,,,1488,[A6 C6],,,,,,
20251113_203801,2025-11-13T20:51:09,move,1,mistral:7b,,,1489,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:51:10,move,0,llama3.1:8b,,,1490,[C8 D8],,,,,,
20251113_203801,2025-11-13T20:51:10,move,1,mistral:7b,,,1491,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:51:11,move,0,llama3.1:8b,,,1492,[D8 C8],,,,,,
20251113_203801,2025-11-13T20:51:12,move,1,mistral:7b,,,1493,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:51:13,move,0,llama3.1:8b,,,1494,[C6 A6],,,,,,
20251113_203801,2025-11-13T20:51:14,move,1,mistral:7b,,,1495,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:51:14,move,0,llama3.1:8b,,,1496,[A6 C6],,,,,,
20251113_203801,2025-11-13T20:51:15,move,1,mistral:7b,,,1497,[J7 J8],,,,,,
20251113_203801,2025-11-13T20:51:15,move,0,llama3.1:8b,,,1498,[C9 D9],,,,,,
20251113_203801,2025-11-13T20:51:16,move,1,mistral:7b,,,1499,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:51:16,move,0,llama3.1:8b,,,1500,[A8 B8],,,,,,
20251113_203801,2025-11-13T20:51:17,move,1,mistral:7b,,,1501,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:51:18,move,0,llama3.1:8b,,,1502,[B8 A8],,,,,,
20251113_203801,2025-11-13T20:51:18,move,1,mistral:7b,,,1503,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:51:19,move,0,llama3.1:8b,,,1504,[C8 D8],,,,,,
20251113_203801,2025-11-13T20:51:20,move,1,mistral:7b,,,1505,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:51:20,move,0,llama3.1:8b,,,1506,[C6 C7],,,,,,
20251113_203801,2025-11-13T20:51:21,move,1,mistral:7b,,,1507,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:51:21,move,0,llama3.1:8b,,,1508,[C7 C6],,,,,,
20251113_203801,2025-11-13T20:51:22,move,1,mistral:7b,,,1509,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:51:22,move,0,llama3.1:8b,,,1510,[C6 C7],,,,,,
20251113_203801,2025-11-13T20:51:23,move,1,mistral:7b,,,1511,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:51:23,move,0,llama3.1:8b,,,1512,[A8 B8],,,,,,
20251113_203801,2025-11-13T20:51:24,move,1,mistral:7b,,,1513,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:51:24,move,0,llama3.1:8b,,,1514,[C7 C6],,,,,,
20251113_203801,2025-11-13T20:51:25,move,1,mistral:7b,,,1515,[J8 J7],,,,,,
20251113_203801,2025-11-13T20:51:25,move,0,llama3.1:8b,,,1516,[D3 C3],,,,,,
20251113_203801,2025-11-13T20:51:26,move,1,mistral:7b,,,1517,[J7 I7],,,,,,
20251113_203801,2025-11-13T20:51:26,move,0,llama3.1:8b,,,1518,[C6 C8],,,,,,
20251113_203801,2025-11-13T20:51:27,move,1,mistral:7b,,,1519,[I7 H7],,,,,,
20251113_203801,2025-11-13T20:51:27,move,0,llama3.1:8b,,,1520,[C8 C9],,,,,,
20251113_203801,2025-11-13T20:51:28,move,1,mistral:7b,,,1521,[H7 I7],,,,,,
20251113_203801,2025-11-13T20:51:28,move,0,llama3.1:8b,,,1522,[C9 A9],,,,,,
20251113_203801,2025-11-13T20:51:29,move,1,mistral:7b,,,1523,[I7 J7],,,,,,
20251113_203801,2025-11-13T20:51:30,move,0,llama3.1:8b,,,1524,[A9 C9],,,,,,
20251113_203801,2025-11-13T20:51:31,move,1,mistral:7b,,,1525,[J7 I7],,,,,,
20251113_203801,2025-11-13T20:51:31,move,0,llama3.1:8b,,,1526,[C9 C8],,,,,,
20251113_203801,2025-11-13T20:51:31,move,1,mistral:7b,,,1527,[I7 J7],,,,,,
20251113_203801,2025-11-13T20:51:33,move,0,llama3.1:8b,,,1528,[C8 C6],,,,,,
20251113_203801,2025-11-13T20:51:33,move,1,mistral:7b,,,1529,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:51:34,move,0,llama3.1:8b,,,1530,[C3 D3],,,,,,
20251113_203801,2025-11-13T20:51:34,move,1,mistral:7b,,,1531,[J7 J6],,,,,,
20251113_203801,2025-11-13T20:51:36,move,0,llama3.1:8b,,,1532,[D1 C1],,,,,,
20251113_203801,2025-11-13T20:51:36,move,1,mistral:7b,,,1533,[J6 I6],,,,,,
20251113_203801,2025-11-13T20:51:37,move,0,llama3.1:8b,,,1534,[D4 C4],,,,,,
20251113_203801,2025-11-13T20:51:37,move,1,mistral:7b,,,1535,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:51:38,move,0,llama3.1:8b,,,1536,[C4 D4],,,,,,
20251113_203801,2025-11-13T20:51:39,move,1,mistral:7b,,,1537,[I6 H6],,,,,,
20251113_203801,2025-11-13T20:51:39,move,0,llama3.1:8b,,,1538,[E4 F4],,,,,,
20251113_203801,2025-11-13T20:51:40,move,1,mistral:7b,,,1539,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:51:40,move,0,llama3.1:8b,,,1540,[C6 B6],,,,,,
20251113_203801,2025-11-13T20:51:41,move,1,mistral:7b,,,1541,[H6 I6],,,,,,
20251113_203801,2025-11-13T20:51:42,move,0,llama3.1:8b,,,1542,[B6 C6],,,,,,
20251113_203801,2025-11-13T20:51:42,move,1,mistral:7b,,,1543,[I6 J6],,,,,,
20251113_203801,2025-11-13T20:51:43,move,0,llama3.1:8b,,,1544,[B8 A8],,,,,,
20251113_203801,2025-11-13T20:51:43,move,1,mistral:7b,,,1545,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:51:44,move,0,llama3.1:8b,,,1546,[A8 B8],,,,,,
20251113_203801,2025-11-13T20:51:45,move,1,mistral:7b,,,1547,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:51:46,move,0,llama3.1:8b,,,1548,[C6 C7],,,,,,
20251113_203801,2025-11-13T20:51:46,move,1,mistral:7b,,,1549,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:51:46,move,0,llama3.1:8b,,,1550,[C7 A7],,,,,,
20251113_203801,2025-11-13T20:51:47,move,1,mistral:7b,,,1551,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:51:47,move,0,llama3.1:8b,,,1552,[A7 C7],,,,,,
20251113_203801,2025-11-13T20:51:47,move,1,mistral:7b,,,1553,[J6 J7],,,,,,
20251113_203801,2025-11-13T20:51:48,move,0,llama3.1:8b,,,1554,[C7 C9],,,,,,
20251113_203801,2025-11-13T20:51:48,move,1,mistral:7b,,,1555,[J7 I7],,,,,,
20251113_203801,2025-11-13T20:51:49,move,0,llama3.1:8b,,,1556,[C9 C8],,,,,,
20251113_203801,2025-11-13T20:51:49,move,1,mistral:7b,,,1557,[I7 J7],,,,,,
20251113_203801,2025-11-13T20:51:50,move,0,llama3.1:8b,,,1558,[C8 C6],,,,,,
20251113_203801,2025-11-13T20:51:50,move,1,mistral:7b,,,1559,[J7 I7],,,,,,
20251113_203801,2025-11-13T20:51:51,move,0,llama3.1:8b,,,1560,[C6 C7],,,,,,
20251113_203801,2025-11-13T20:51:51,move,1,mistral:7b,,,1561,[I7 H7],,,,,,
